index,reward,V_reward,attitude_penalty,wm_penalty,beta_penalty,action_sum_penalty,action_penalty,steps
199,-1448.9206232325039,-925.2233650878624,-141.78914290467927,-772.4302413674627,-42.33621408464472,-144.46520718590622,-447.34110880084853,2000
200,-3123.599823171402,-1113.2104056824592,-168.39893124913198,-901.2493780911971,-508.5528424569921,-88.25289118432762,-539.1750803512045,2000
201,-3994.4019973036666,-1463.7859647011383,-245.77210793200985,-1184.9502583302087,-532.8757084688845,-277.6653358344047,-467.74819100122954,2000
202,-477.2802794807141,-649.491414084629,-27.13063312847609,-735.9407222809407,-71.36291088448505,-139.38563629203497,-402.21081373760137,2000
203,-516.2865429599238,-655.7586435852726,-24.992811889861468,-614.3388527978492,-133.83345466471735,-174.6629397323816,-430.9684016461671,2000
204,-2807.5330580845725,-1130.2655215651323,-206.16893787191222,-906.5070812852683,-347.7572045272187,-107.2291771835081,-549.4845559409038,2000
205,-536.1417770900675,-635.961024174031,-32.1947659170274,-710.2717237919006,-57.86984140006855,-198.4985104870242,-397.26089928640874,2000
206,-263.5337148892116,-1002.2751203014192,-46.422991435186894,-613.4092289763512,-44.54726191087681,-176.7998760536663,-485.5215634448025,2000
207,-1005.610350856807,-653.8676549537506,-49.11087158273734,-731.95579874928,-302.18412278560476,-174.44802838441524,-448.6838673593219,2000
208,-5035.891463055895,-1610.8849226304956,-391.1396444711354,-1365.5579644751392,-467.94281002118845,-334.00041078339996,-488.65089505485497,2000
209,-1055.0998770268832,-1117.732261113223,-25.755469484458736,-839.5885818759804,-112.47374252989894,-270.5456828098636,-475.07747811047216,2000
210,47.16619408427947,-490.54183361696676,-65.78945910554862,-607.9551061347645,-43.52047096916893,-127.72416092998562,-361.4402029689578,2000
211,-1538.6736661388966,-1009.0359109622947,-37.94674572296345,-836.9593758589023,-412.86522335020214,-118.83202356046196,-525.3485533254337,2000
212,-962.4682926167786,-604.6041888343477,-95.69173020093291,-711.8000146237766,-39.212453630599704,-189.18287449361534,-421.303508853822,2000
213,-791.3863566498619,-685.3473538316881,-11.718472320484667,-789.6980772013392,-55.14998808746153,-128.7477006793064,-454.0021570158575,2000
214,-1326.867940726808,-998.4846110342733,-49.34978590117157,-777.6433351104068,-210.76548316322106,-225.46100449176888,-429.97276764032785,2000
215,-1484.6055653163482,-907.3454095452798,-40.22937931962403,-898.3755649902145,-544.5443569742386,-89.47049948662318,-522.1402309288393,2000
216,-190.79178680444247,-570.8254709346018,-52.86870638500433,-670.2721211789856,-74.93085065794935,-384.42344801931785,-405.7059306360302,2000
217,-1386.1279901996722,-1158.0811774449517,-24.16276062265708,-821.3789133828326,-426.8431493071158,-55.13606362215002,-532.2399058018599,2000
218,-1726.1128525375068,-788.5214735575363,-86.57318887440272,-861.178231053976,-490.02766945177035,-101.4915438682707,-516.8287049603501,2000
219,-1362.5178696363673,-662.7784338503967,-37.44053913606852,-800.4985090533067,-210.65004475294666,-84.7520115037841,-466.20062972411245,2000
220,-538.7610273668831,-571.1708647637158,-27.777282693092452,-728.123021974824,-113.94086464156706,-128.58930705207965,-393.65351301606773,2000
221,-1027.6314912390114,-964.8171987303617,-41.267490577967045,-834.3351883721125,-270.726260829467,-146.38622279328223,-464.6652753285349,2000
222,-6174.2800732026435,-1960.3578587560764,-457.0881421728307,-1547.0730545030424,-760.259195001244,-167.28275119077716,-478.6657421737763,2000
223,-1247.0053095521666,-769.0837535927188,-40.59607520462413,-787.4083310630647,-92.04145523792421,-113.7277827368463,-432.32608968116045,2000
224,-424.38764322813483,-592.7574423171873,-8.814396269923993,-690.1966117521138,-91.19507384373051,-129.21137690596993,-407.60253149349734,2000
225,-1337.411072049165,-1202.0962836529463,-16.629518812658713,-697.4410205339623,-238.88247917331302,-158.71871031823304,-527.793833506878,2000
226,-2131.9202112742623,-967.9845923321767,-160.39673220527789,-811.3968628170408,-86.50183791048337,-115.02883921661687,-543.0539585257995,2000
227,-921.4174047669379,-674.7920738332391,-17.758199203681983,-780.861477583952,-355.87685076908934,-254.37396278048186,-482.7470964374013,2000
228,-230.21684912819094,-457.4441905731875,-26.958421383742255,-734.7035663932523,-140.1526574727149,-177.11848127072855,-406.80095161398395,2000
229,-1612.257715952639,-922.425295327562,-123.70774279002131,-758.8934921515764,-72.0545991565094,-146.15633589376478,-445.6546206536146,2000
230,-727.9856869522955,-668.2518356249365,-49.513787680603485,-818.3791147100677,-73.4291753624397,-179.82274879823024,-402.72305900033973,2000
231,-1030.97881008388,-604.8593811448272,-20.81095352240063,-772.277092001711,-415.97563579274515,-190.9924485164408,-456.3703210037416,2000
232,-1400.350461496714,-1235.1022244788912,-28.267965065726287,-794.9973288293202,-352.0574686788131,-31.00361116081184,-495.1095155261806,2000
233,-785.0277484348647,-709.5581888882867,-51.039350542016486,-764.4650873039718,-267.7887441793118,-241.4139901761761,-475.78663529283455,2000
234,-2336.197027750855,-1311.5052647713087,-135.88442445688972,-765.2729725844988,-319.23785984979156,-35.56231884883239,-523.4259720622496,2000
235,-1182.0794733749856,-963.5759957338967,-136.05534141943687,-657.0592833258178,-18.436129856722776,-254.72284102120787,-412.6658696949894,2000
236,-52.19348729339542,-562.0735986944376,-27.576322163037624,-643.9814131573453,-30.92821874699767,-181.01826315519438,-388.46187381406764,2000
237,-193.08336244330317,-404.60417103478125,-35.0359655634293,-732.4238208942467,-211.277980690508,-226.58815913262623,-415.03445767195603,2000
238,-2173.369580468073,-812.6122137175985,-112.09839834181341,-864.7364623976016,-522.5454632131313,-70.75818477254226,-475.8472956647542,2000
239,-155.77876216765296,-564.3020726007308,-35.7883541546817,-707.7073096339382,-36.5281191048618,-283.04012753954015,-398.8210254528381,2000
240,-603.3097837579852,-672.9799976063438,-35.64138667004455,-744.677128162977,-198.29292044834253,-120.20568757763128,-372.26256431860014,2000
241,-464.06337676444116,-644.5712191809382,-42.944314065105786,-667.4702721355462,-33.18432037353142,-125.42115711345748,-392.33786071584046,2000
242,-5053.131858036558,-1849.4589657518982,-365.43499019875543,-1411.3929783712174,-338.4713332588444,-253.51928364773417,-469.94829009475154,2000
243,-751.5103635520369,-824.0163072150084,-24.14892250179199,-725.7624255062262,-151.54002624096012,-183.10942750260728,-411.0964401588018,2000
244,-223.52682903535592,-511.8171726846127,-62.44814755611285,-787.4412964964422,-192.4171478113364,-186.57284662482232,-408.45702216772736,2000
245,-135.0165133564939,-530.3566230834348,-14.106184606394335,-725.9789743312236,-49.831510192146666,-152.13191350340688,-370.4424584896474,2000
246,-794.7942178882836,-644.2161322159637,-23.974684622531466,-808.8949244937195,-269.7713205983253,-157.7393935702007,-393.9425451545395,2000
247,-919.0336481071485,-1017.0729584862493,-27.750475181194656,-872.4336865726141,-106.66468641593971,-138.52769889595146,-495.8213664702184,2000
248,-284.7820469221723,-597.275255392204,-17.29850771222809,-698.5780517290448,-96.15014401929706,-163.7035748835619,-421.09296045923395,2000
249,-2433.1359234726133,-1343.651991400707,-108.3043423282238,-1002.0082708108667,-619.7707709132815,-68.82074457960562,-529.0482701034659,2000
250,-726.4678839667853,-728.4161027383185,-23.904305985398892,-808.1417448916638,-195.63174655476436,-92.47854297311909,-349.3897001188157,2000
251,-1496.9090567056132,-1195.781681785868,-36.99801741403901,-734.154139387285,-193.6184278490432,-196.89357374248576,-473.6651465231448,2000
252,-239.3013871190905,-634.3813116519668,-47.48874046330562,-670.8299791934164,-33.06492930807933,-217.51233678847856,-414.51948346712686,2000
253,-851.0584123752343,-598.3091674370946,-22.39273360125288,-930.5502161817735,-522.9830074870983,-149.63362941066217,-499.94388424017313,2000
254,-2136.380822314099,-1320.6008452478534,-129.6370089610149,-776.5737693101106,-135.39970692845546,-92.0375557323406,-561.9147757769045,2000
255,-220.51785581037467,-775.8428780515641,-44.46067033634231,-696.552976179386,-59.28105106582207,-264.16839415891985,-417.62487377517476,2000
256,-785.0721373375435,-961.4286635169075,-40.48532944704883,-723.0838629067373,-22.702601955260377,-193.202100755254,-416.28367729342483,2000
257,-553.387249066841,-613.6076161210867,-58.0972494795194,-772.5597047983391,-84.70203821256548,-267.11183780168295,-485.4491046117188,2000
258,-201.31298082644858,-555.1019081787914,-16.88910813853512,-672.4529909333612,-43.85110054948269,-158.0003362350573,-362.5632782195997,2000
259,-1439.729438549417,-869.6477739370979,-69.60219177104322,-929.0388248693101,-374.7068145582721,-162.3013854447061,-467.54939957754465,2000
260,-623.9454239775781,-675.0724729750679,-43.33727158829244,-732.8958534286777,-260.5184832069462,-218.78322010141252,-449.45468595111413,2000
261,-2065.0610309242343,-1081.64972800284,-96.79636432832403,-832.9181611215298,-407.8797139308772,-116.3706326652707,-539.2291427144878,2000
262,-1380.3077989555516,-722.8044885416638,-51.56383786049952,-881.5372196441373,-156.09052810094025,-95.14174025978427,-448.1659957553243,2000
263,-612.59023689261,-502.5113171169148,-28.512213975001124,-752.376264156616,-303.19506159303467,-129.36356966988882,-415.57029074094737,2000
264,-1143.744164345678,-1025.086406121705,-37.513005843435515,-819.8000956017221,-369.9931314764023,-152.2219356328319,-531.1156699394148,2000
265,-296.5746153173731,-536.6108727944938,-37.72428352780463,-814.0242062996838,-105.72877294299732,-271.8331884814976,-428.618407223553,2000
266,-2054.073802813495,-1444.922455785224,-72.22198729691111,-837.1363364797049,-151.02934917422883,-89.51925332036454,-511.7132693625291,2000
267,-1883.8827075683528,-1098.8140934124692,-54.460515678997176,-749.3709136310752,-217.7668419943647,-184.50952481850442,-482.59965304487736,2000
268,-932.2829262139571,-791.9040008893913,-42.17317114116727,-721.4579910316797,-115.6494074335288,-152.94622332953335,-435.2601624244635,2000
269,-646.1194347230854,-666.4630371851404,-37.08363347420827,-738.0101149698926,-289.63136832612753,-224.17387437660636,-474.8722357166792,2000
270,-948.5217819013144,-960.675003898324,-30.399491097922805,-819.4194906554058,-124.30856517124997,-188.98013501117143,-414.1573182763738,2000
271,-897.3369405826157,-712.5542801896325,-45.89622813229078,-801.8611134128894,-130.18696629237292,-170.82108260364583,-479.85118122423074,2000
272,-587.507765804556,-661.6577433989582,-17.32975541397693,-677.9538579545729,-135.71993164770726,-177.24913921380448,-413.76720385060133,2000
273,-946.1379806164848,-797.1829901772562,-74.10255844727074,-760.6556600733333,-41.963561757473094,-152.4283765633699,-358.5275974029642,2000
274,-2100.7221592089645,-1287.8851564688098,-114.06116884265714,-778.0622574546121,-144.7291643051814,-120.59083717637264,-578.680560619931,2000
275,-1248.4940272430454,-813.2317040196178,-38.64634206948201,-759.9776743883378,-365.9911511762997,-148.97428773436383,-462.8635127707215,2000
276,-559.6215708662708,-824.3584757815349,-42.79056770728711,-716.19460447922,-172.93394300655106,-193.75499807715434,-500.4216852302653,2000
277,-1321.199133486116,-768.1899302162204,-27.160403005051787,-855.0705416523477,-389.8762102908323,-86.02067771182364,-478.5038465177103,2000
278,-1761.8118209121976,-941.3891416744577,-127.78432626410795,-880.8719800089771,-185.10268675946574,-194.90117274659815,-439.61442761155104,2000
279,-744.5056361692157,-956.8113243701494,-41.734817955637176,-852.6825210353555,-134.7136871166691,-158.91388850622687,-505.5785794657385,2000
280,-468.6814890798797,-834.9301885062274,-26.45569340956833,-636.937421234346,-75.20984175640359,-195.35593057262076,-393.0477556167241,2000
281,-1349.057689270706,-771.826626965433,-44.9654209017534,-878.6345756598134,-348.1275426316775,-247.14928415013327,-458.59962307104354,2000
282,-1285.6474482966414,-743.6507091072901,-29.39199117090822,-858.5671974277819,-516.429130142267,-76.81071669527847,-501.4375989017654,2000
283,-1620.290935139957,-1073.6828272093458,-43.32330114465427,-963.4479713945002,-772.6199633195844,-51.19354020042705,-480.13531488776766,2000
284,-354.90830233816433,-584.6991625028006,-51.07239130923399,-714.0090141296864,-51.1960597450747,-225.85423643387213,-420.3743741955737,2000
285,-1284.7068949164188,-830.5529627373203,-14.976614418322557,-784.308579745242,-231.307813622856,-96.07437224713667,-455.555715954792,2000
286,-559.6704428703699,-696.1320074171728,-45.926680917572845,-762.0298514814134,-62.43561386540947,-304.89243377505846,-417.9272125725231,2000
287,-1632.8826815445032,-821.0570191321669,-53.473177795913855,-883.2031626395856,-612.8322216093294,-83.84385607635927,-517.8411352111458,2000
288,-977.2169500483675,-434.3145515078469,-62.2456046143252,-880.5774783652565,-671.4342187188154,-83.01679192459444,-493.8671099922977,2000
289,-1335.873462946336,-740.4998723313845,-40.62570269959302,-836.9771034685517,-370.42740205448064,-78.90859142638098,-477.92779282276217,2000
290,-1036.00102247459,-603.1167116187268,-41.629805233638784,-837.2447690827148,-570.2981037652569,-110.27676757354521,-433.5641313407769,2000
291,-1005.4548180258329,-1008.2116642195754,-48.35018847450901,-737.0008050779234,-168.13714012677488,-252.17037895340536,-454.84807926300164,2000
292,-1259.9288330096706,-945.9829244465702,-64.06533479270274,-793.2497300714837,-91.98239388497265,-185.6824179820322,-526.9797349483633,2000
293,-807.944258347057,-808.9277569440322,-26.74638979791672,-796.5323656251064,-46.523391926567356,-112.40587663748416,-429.7965447687588,2000
294,-360.596549242188,-677.1255293859692,-36.1393036845502,-677.2750988305077,-32.244209941342,-176.40089058557837,-355.0173008634621,2000
295,-697.0883625464801,-585.6648905998894,-60.36845524192781,-695.5362452165574,-276.2090221426233,-136.05513115426774,-429.95646359494015,2000
296,-1544.5865300048072,-797.8864106956361,-17.556037318700486,-920.284386321038,-463.2872125847357,-120.28550714822106,-492.8299378784812,2000
297,-332.85889846722273,-553.2605957091763,-35.42960649409234,-649.9318925283609,-62.056087364223835,-136.84102366763094,-373.5224172777598,2000
298,-1039.3292803443705,-737.1869486938408,-36.195327473886856,-768.0138842363268,-75.77574971455505,-119.07530001577084,-428.94191002570096,2000
299,-1226.4099082783164,-833.6134922522584,-38.92067452560464,-921.7302855268761,-525.8787515603975,-80.74650461757346,-458.09390990889887,2000
300,-1156.299131760693,-871.7925508691908,-69.55731672811382,-821.5885536334624,-79.08276388569723,-181.6614323511363,-516.7743208583513,2000
301,-1115.5591741926628,-739.0908525019174,-31.888390752198106,-885.0892371955417,-435.1468815285378,-149.06805953905751,-498.5626854995593,2000
302,-412.95130020551835,-640.7541712422118,-80.36528057677839,-660.4530992165535,-45.93162921471787,-126.16451939049959,-425.2394066234598,2000
303,225.70121512488672,-531.4859081045248,-54.72400839043569,-575.6667161341306,-25.307185292389217,-169.79455139579747,-366.08779965412987,2000
304,-725.6697027435034,-643.3722958264752,-37.27870196587056,-757.3768526503136,-92.79722062495594,-199.59147449894203,-456.0432950561535,2000
305,-624.4258175028552,-758.3162695781723,-39.870614087079,-887.3863138081765,-141.5983896994686,-178.88136415628213,-446.39901090540604,2000
306,-701.2352742275073,-718.6482913695479,-46.23607744611428,-766.2990571679153,-100.79901943682687,-178.85305213398354,-427.7977089474403,2000
307,80.42399281182118,-541.3097959674174,-5.754029814619566,-603.6938695407162,-48.52087367680418,-245.3375446678412,-389.0134430262691,2000
308,-1135.2738226994259,-561.8949753492064,-27.059755604350247,-839.4697238882034,-546.7553886593358,-60.42874872911794,-503.9762920342574,2000
309,-852.3422959110397,-614.1666480251835,-29.994506173261207,-774.7016295691144,-260.76534431421425,-129.06867152364083,-393.3396834369603,2000
310,-1277.8597698698395,-861.9808077608808,-37.891979729366376,-943.9074684309771,-526.63886523968,-103.68673731923688,-543.4208531252206,2000
311,-623.8039224728734,-628.8511077851033,-43.51670795376177,-777.3772263844256,-97.89234503550952,-216.98475927704052,-415.80750256056837,2000
312,-1363.8780082328428,-700.060959511103,-33.48721433530137,-865.5148080182078,-263.3416348412789,-131.21825057113585,-406.83320806452866,2000
