index,reward,range_reward,closing_reward,los_yaw_rate_reward,los_pitch_rate_reward,vertical_attack_reward,gimbal_center_reward,terminal_reward,steps
190,-8949.580540220284,-2999.9999999999995,-349.84502457342984,1104.0147290197867,1845.1206533939821,-100.95798916613002,733.7114562931571,-9000.0,3000
191,-8936.35915385011,-2999.9999999999995,-350.92142142983516,1128.3549371248712,1860.1625072415334,-91.46316982841596,795.2823525589622,-9000.0,3000
192,-8830.026219794678,-3000.0,-483.71591745584175,1225.479823942779,2182.121637600233,-60.11039337034682,1485.0457792289883,-9000.0,3000
193,-8834.2881643674,-3000.0,-609.0092067972696,1284.2957374593345,2213.6988277523674,-18.601241390718137,1484.3094750441144,-9000.0,3000
194,-8831.540099390202,-3000.0,-568.5440992930315,1264.9464710885838,2212.333563768622,-63.88962881295036,1535.044779113433,-9000.0,3000
195,-8829.229191407909,-3000.0,-438.8582513661055,1238.9651086043334,2133.645084724695,-43.07383778431108,1419.5545259880876,-9000.0,3000
196,-8772.558475372754,-3000.0,-647.9423563491735,1547.3750027268393,2217.4897816528955,73.57984090127722,1440.4431561956007,-9000.0,3000
197,-8834.030615995107,-3000.0,-484.4790269024798,1214.6139496724381,2174.842977857046,-53.45672591047817,1482.4072089092917,-9000.0,3000
198,-8774.548297590014,-3000.0,-419.32406275465934,1380.6599633495448,2189.2843410361274,-8.329283475801848,1402.7154553226098,-9000.0,3000
199,-8852.44741480006,-3000.0,-613.8464979104534,1200.2904660434797,2231.1064821873906,-65.00442175864876,1556.818385977842,-9000.0,3000
200,-8793.17965994905,-3000.0,-504.2795401460007,1322.8476492933805,2227.1495170269864,-7.073572517162518,1531.1093404161993,-9000.0,3000
201,-8859.974002958012,-3000.0,-642.607086499179,1225.388571110141,2224.8678340520905,-56.2317855627029,1436.2667823821453,-9000.0,3000
202,-8816.62362205845,-3000.0,-650.3797926608505,1437.781102223963,2223.5735721918,-51.505636644595356,1317.8593996967463,-9000.0,3000
203,-8850.755099310734,-3000.0,-560.0353074914614,1195.8321426680068,2195.5482239709454,-67.98663080858367,1530.4149914946954,-9000.0,3000
204,-8766.192752774157,-3000.0,-407.0614487016582,1405.3165394556474,2181.423735096529,-5.540817647221279,1424.7682157291138,-9000.0,3000
205,-8857.926700722377,-3000.0,-610.6454465014019,1224.5944456182651,2210.0420313863915,-77.77203411824419,1441.8531073733477,-9000.0,3000
206,-8876.899177106528,-3000.0,-670.2559848061879,1179.684852842374,2229.4941659104034,-61.476000582962925,1438.1378960919162,-9000.0,3000
207,-8791.026751785068,-3000.0,-468.8847000980122,1315.3534095049683,2209.329952630067,-5.174067467903217,1521.9795214561527,-9000.0,3000
208,-8865.07625009884,-3000.0,-759.7169444201979,1257.6481381263927,2286.740744793676,-68.68997368103126,1469.429640585767,-9000.0,3000
209,-8861.780175634523,-3000.0,-577.3575062136927,1183.8751447840823,2187.4424677190586,-74.20197877565482,1501.7919346718295,-9000.0,3000
210,-8781.254136623642,-3000.0,-461.5432329877927,1357.3234830412698,2203.0611597530215,-11.82638753395474,1524.1312755237934,-9000.0,3000
211,-8837.143333717251,-3000.0,-531.3699252643249,1226.1112582982053,2194.118662888937,-56.50077454087188,1503.6068943070732,-9000.0,3000
212,-8845.456677042654,-3000.0,-674.8414114332448,1286.7576712601083,2242.7245254857157,-54.84094149159872,1498.2725726300912,-9000.0,3000
213,-8880.756302628906,-3000.0,-722.0134556340635,1173.6771487266876,2253.3892442263427,-90.13554300458856,1580.8909342997724,-9000.0,3000
214,-8857.047693472232,-3000.0,-595.6458687865587,1200.2588308026118,2207.4620030632864,-62.423963749600844,1485.9342256740451,-9000.0,3000
215,-8845.246040360546,-3000.0,-631.3299506810542,1201.80426079214,2264.215559730612,-54.12699530301898,1596.8218081550126,-9000.0,3000
216,-8967.349664593152,-2999.999999999759,-361.4788634176257,1163.5932160912598,1706.9505924906,-40.2957191313998,690.0864096102324,-9000.0,3000
217,-9015.270517839832,-2999.99999999871,-494.68652361512596,1241.5093563878206,1608.9030659241225,-25.590234182513235,438.28579781826335,-9000.0,3000
218,-8976.272940155564,-2999.9999999993906,-415.6869938633042,1247.6330051227421,1671.0559680994807,-23.146329650100395,506.4243552634162,-9000.0,3000
219,-8896.96209957424,-2999.999999999115,-452.2405314980258,1715.1876765203679,1558.119083017886,138.84732730195086,241.94545931487664,-9000.0,3000
220,-8655.597044455088,-2999.999999999574,-311.1672409432734,2196.476455847632,1730.0148588474576,331.37541626985876,871.7527243479352,-9000.0,3000
221,-8975.324369191723,-2999.9999999986435,-486.296806244567,1386.743254567186,1623.006985129871,-29.216112995530537,439.3683615792545,-9000.0,3000
222,-8985.46987687823,-2999.9999999987754,-550.898852126925,1317.94577613431,1680.019769938753,21.47718745529471,501.7279565783234,-9000.0,3000
223,-8971.064470589192,-2999.9999999986712,-522.0117001161161,1369.738087942541,1671.581169689661,-1.3466828445974515,488.72767782305704,-9000.0,3000
224,-8946.46143199263,-2999.99999999984,-417.1562044599001,1268.2928164263749,1757.9647515309953,-58.339783421058335,663.7643822015282,-9000.0,3000
225,-8973.50751815724,-2999.9999999987067,-452.3355954090662,1482.8011951238532,1522.191320064507,3.87908467636203,269.33825255676004,-9000.0,3000
226,-8942.084060112958,-2999.9999999987976,-422.0163487806489,1580.9572935225142,1514.132196697022,18.233054733711327,291.10160936164164,-9000.0,3000
227,-8953.386850151193,-2999.9999999988268,-451.4020849656325,1617.7469008709402,1467.9390972815274,39.632317040989534,208.4355795926432,-9000.0,3000
228,-8998.126119269396,-2999.999999999965,-357.82665961977193,1031.6512979550596,1718.94116762699,-63.492257755945424,679.1862615045185,-9000.0,3000
229,-9032.890061110898,-2999.9999999991855,-502.9809534585167,1004.6541110112535,1736.6014026775194,-40.959957389288796,680.4008034517899,-9000.0,3000
230,-8978.038686836862,-2999.9999999987244,-511.72612695022804,1411.5466468435711,1595.9635002350653,22.268676988934736,414.9256126632117,-9000.0,3000
231,-8977.706326847534,-2999.999999998928,-387.1022584289934,1402.3147205730186,1523.012400224212,-42.28177437953656,346.9576724360412,-9000.0,3000
232,-8996.300318147356,-2999.9999999987294,-459.4489906034055,1317.50649208384,1581.1431964048165,-31.542739809157982,428.915766817164,-9000.0,3000
233,-8980.52322373323,-2999.9999999989614,-420.08284221493085,1315.0279254072564,1613.7174625087882,-21.294173672386446,390.5436533107715,-9000.0,3000
234,-8650.571550850305,-2999.9999999996717,-307.7228729109966,2229.9286352488275,1719.8746417526338,349.41612600875413,807.7507913408277,-9000.0,3000
235,-8975.91662705095,-2999.999999998737,-445.29192543088976,1424.9862495391599,1551.6752643417578,-24.60488520789751,380.30320483123137,-9000.0,3000
236,-9006.184591007623,-2999.9999999988872,-549.4921358360328,1305.4377810086087,1638.969052085368,-31.093691787180266,442.9050165790367,-9000.0,3000
237,-9034.400087893813,-2999.999999998556,-476.1322997075262,1095.9661798698005,1648.647306362212,-55.23371656284424,533.7559799261171,-9000.0,3000
238,-8968.309528264926,-2999.99999999837,-412.2178739617686,1508.79882743855,1465.365526443315,31.456384900829054,273.5535612769211,-9000.0,3000
239,-8678.263309427784,-2999.9999999994175,-316.2806612106689,2136.2489345853332,1714.4853147673405,336.41224268038536,796.5321029995871,-9000.0,3000
240,-9068.80082962438,-2999.999999999738,-631.699651929093,845.8182450216362,1849.2447476688653,-81.11172427134181,882.0628203989022,-9000.0,3000
241,-8900.492252957496,-2999.99999999988,-740.6909207127237,922.340552211524,2413.6461046904546,-90.3604535641722,1713.4563142691122,-9000.0,3000
242,-8978.215863258092,-2999.999999999877,-607.7980148664126,857.7913516576845,2107.291889755798,-103.68661705627757,1328.086881524301,-9000.0,3000
243,-8929.023978734713,-2999.999999999766,-651.7215890786713,897.1367343654805,2296.5891840522195,-101.59515208929359,1421.0899486558212,-9000.0,3000
244,-8976.193000137184,-2999.9999999998704,-581.0448464229551,871.259265406091,2076.526936353897,-96.79301592998112,1309.367523498066,-9000.0,3000
245,-9013.941824709089,-2999.9999999997513,-626.7926360911651,809.5411834375013,2036.7843920594646,-86.51551685367096,1240.436430376525,-9000.0,3000
246,-9046.160738023906,-2999.99999999994,-621.2136351879444,879.249358797785,1872.1985652825795,-87.96950790274991,1027.5996686435144,-9000.0,3000
247,-8949.835175599037,-2999.9999999998254,-653.5882005737657,894.3842715552906,2200.316778803908,-101.10180683611553,1488.1584227205433,-9000.0,3000
248,-8980.34005395846,-2999.999999999905,-558.9476386333223,894.7081847163726,2022.361289882838,-96.9820345853061,1268.178177363892,-9000.0,3000
249,-8910.196645639207,-2999.9999999999527,-739.7311810563156,937.3406127213767,2380.6655364335575,-104.56277186465299,1629.4727840714559,-9000.0,3000
250,-8876.774765871753,-2999.9999999996235,-663.2062312160465,1177.4533815365828,2213.1970124135905,-22.404060130223225,1417.5808217002098,-9000.0,3000
251,-8973.663630551031,-2999.999999999972,-582.4833534426004,894.621835718113,2067.094141019328,-104.57196747785615,1315.554732119892,-9000.0,3000
252,-8910.833246134911,-2999.9999999999395,-640.1341743959592,962.6610062862657,2283.1916281949384,-100.44860279122685,1476.7836744751721,-9000.0,3000
253,-8789.888434071867,-3000.0,-1427.4157698914235,1555.098324678028,2898.893102799253,-133.59056871859505,1941.8492995876995,-9000.0,3000
254,-8954.966540847146,-2999.999999999958,-625.9636287838546,894.8055008626989,2176.227029578638,-109.54331974514443,1383.425094591025,-9000.0,3000
255,-8934.349843010601,-3000.0,-584.930855108959,846.4003477512017,2253.9212438258423,-106.34639649037355,1451.8203977215,-9000.0,3000
256,-8934.061527043357,-2999.9999999999077,-494.340358988669,1092.3126717611337,1942.6424550067695,-64.8771151310314,1253.5728040545928,-9000.0,3000
257,-8981.197910587889,-2999.999999999925,-685.3973083539166,859.3374421411775,2164.975302713024,-107.59535568595538,1364.4384044121741,-9000.0,3000
258,-9059.24931944575,-2999.9999999997253,-616.4596618377038,882.7039586576279,1838.0538717322506,-78.78585723188465,871.9541164978513,-9000.0,3000
259,-8982.314904430586,-2999.9999999999495,-702.1673411436556,844.8688633176306,2187.36862889537,-104.99351777467679,1379.352221804898,-9000.0,3000
260,-8955.883727762986,-2999.9999999997526,-423.7076038772883,1090.6176573065484,1843.953756056951,-36.07713750255106,902.3334342104213,-9000.0,3000
261,-8974.2644952244,-2999.99999999993,-566.3809068210894,904.6834779117426,2035.9032745793636,-98.60219167449294,1315.7264196443089,-9000.0,3000
262,-8922.226336550526,-3000.0,-737.0397700229039,987.9013954103235,2292.3733239619487,-101.13512711046194,1550.2157663333683,-9000.0,3000
263,-8966.069455608254,-2999.9999999998713,-603.0971503312163,870.8081046308846,2129.811920329598,-98.35372742236113,1367.2085444581937,-9000.0,3000
264,-8807.50676768454,-3000.0,-471.94432979998146,1201.6098101771893,2296.166337813422,-73.00499340120493,1471.881905796559,-9000.0,3000
265,-8974.8650064988,-2999.9999999999577,-488.00330410751775,873.36718550712,1971.8245919285607,-90.75922657786418,1369.713651204421,-9000.0,3000
266,-8860.479470790826,-3000.0,-561.9619525963199,1075.5240971942355,2283.145296332285,-76.80553408708977,1519.8259358924356,-9000.0,3000
267,-8832.405976488064,-3000.0,-475.1982265312929,1124.5391745069787,2253.39902731838,-52.15603819577195,1523.0406652192191,-9000.0,3000
268,-8989.57534571971,-2999.9999999999313,-635.4548059640366,810.6094834547749,2085.8647623351267,-66.95477582369693,1489.5093260887481,-9000.0,3000
269,-8806.416792302456,-3000.0,-480.2815769734621,1205.803842446238,2304.3281322690627,-76.58131277121572,1481.5448703323038,-9000.0,3000
270,-8983.692844696467,-2999.99999999994,-516.6683924788472,812.1414346526467,2006.2948138407655,-85.39682426923586,1448.4510457390986,-9000.0,3000
271,-8856.7064424898,-3000.0,-490.5383712481529,1091.9320471549888,2208.003737174679,-62.63267742097026,1506.0289222547822,-9000.0,3000
272,-9043.25746190385,-2999.9999999999577,-526.7696112502495,814.1782683900954,1871.4592448880132,-96.85562125838871,965.9960747061455,-9000.0,3000
273,-9021.190291705907,-2999.999999999945,-395.9680273741546,953.6448248925816,1733.2518933122292,-61.541486267789246,702.8194224298809,-9000.0,3000
274,-8826.986200538586,-3000.0,-486.08646919120133,1119.808696782197,2291.6715435731985,-74.18551733415975,1566.756922308382,-9000.0,3000
275,-8817.691778133028,-3000.0,-505.2840341728745,1200.8287489103195,2285.3261511509313,-72.99790135377607,1483.9800837827652,-9000.0,3000
276,-8959.989750809737,-2999.999999999944,-509.11478920072557,829.3927941551594,2071.076595461412,-81.7868730096568,1485.2766478287215,-9000.0,3000
277,-8931.730536162107,-2999.9999999999795,-434.619036741105,933.1830984566533,2022.35486586426,-77.09240054084327,1419.1632254560125,-9000.0,3000
278,-8821.226399193782,-3000.0,-556.2616584410349,1218.2802826147638,2306.2635970180777,-82.75283714215402,1493.2230286879565,-9000.0,3000
279,-9056.170056660192,-2999.9999999999586,-507.9760589319922,809.4394828097865,1819.164510345192,-91.68875815276472,880.9622988311775,-9000.0,3000
280,-8983.534992258325,-2999.9999999999272,-588.2255760762034,794.4496402899197,2085.137855531556,-52.589890559504674,1435.9427211750788,-9000.0,3000
281,-8821.341880825235,-3000.0,-544.2869100887788,1203.9733791431845,2309.574388557712,-83.57302221210756,1487.8563113808532,-9000.0,3000
282,-8817.723831705243,-3000.0,-559.1159925337454,1200.8067601373923,2335.561337904603,-82.09216173027919,1518.8975829161184,-9000.0,3000
283,-8987.718754215686,-2999.9999999999163,-529.382671480111,791.5264082146556,2021.027908495889,-62.147922301714765,1410.6968631829734,-9000.0,3000
284,-8957.915998621611,-2999.999999999941,-524.8456061554621,830.32322961722,2094.3417682217623,-68.19016828703862,1458.9272840606532,-9000.0,3000
285,-8954.898335129006,-2999.999999999958,-411.90388666568145,921.13511050265,1934.1537979428258,-70.70501685250487,1315.1952265817497,-9000.0,3000
286,-8939.929372836637,-2999.9999999999995,-522.8659524732528,907.2209277625236,2108.632609680554,-101.31691764228242,1437.7059706970076,-9000.0,3000
287,-8945.42558106906,-2999.9999999999995,-498.28606022570665,905.3787667068802,2059.243297944075,-90.74751090296249,1434.5705791836717,-9000.0,3000
288,-8523.194216293305,-3000.0,-335.67434981197886,2239.6149407246235,2205.0617481240442,140.89843765383768,1531.107571450347,-9000.0,3000
289,-8880.11075411209,-3000.0,-462.75428076332764,1376.3527349986493,1867.6853723819013,-90.8083363595633,1229.2392227145538,-9000.0,3000
290,-8892.706950312631,-3000.0,-403.81402596313285,1425.6804989687819,1807.1757381569328,-95.55210026832532,757.5625807038082,-9000.0,3000
291,-8841.179515066937,-3000.0,-414.70103806892433,1452.4045939127493,1883.4442590050683,-80.27266236213595,1315.4455121106814,-9000.0,3000
292,-8913.452835834336,-3000.0,-448.9480169914641,1387.1293642313424,1796.3035221708908,-96.81593828391738,799.0477867094547,-9000.0,3000
293,-8827.74597322994,-3000.0,-408.2627054789341,1479.7382388083265,1894.2900633787115,-79.35459636722176,1368.114863936887,-9000.0,3000
294,-8830.743737485314,-3000.0,-408.16362945607045,1466.3299954823592,1898.4258347377026,-77.70125313153844,1348.8851928896167,-9000.0,3000
295,-8860.73177892107,-3000.0,-303.05288871624964,1519.059210435146,1722.488300423647,-21.479889541549134,723.550014377526,-9000.0,3000
296,-8837.378531385419,-3000.0,-406.3597525128634,1461.7562977853966,1880.868692760741,-79.79699093031284,1317.9502115920736,-9000.0,3000
297,-8769.12576450952,-3000.0,-291.9637541485937,1615.8098629051244,1854.0376526094726,77.65047646816821,1208.3417023161282,-9000.0,3000
298,-8829.930384840492,-3000.0,-406.07143828749156,1477.0517037767074,1902.0649426369007,-86.97121650320194,1304.7177371911228,-9000.0,3000
299,-8847.278274975397,-3000.0,-418.7410046142272,1439.6390247560826,1890.645674582617,-97.79616127999138,1274.617088374711,-9000.0,3000
300,-8815.859913194066,-3000.0,-431.7299898479548,1495.6049603171305,1951.1467678573456,-84.72458457524041,1380.146561302052,-9000.0,3000
301,-8838.737363464274,-3000.0,-392.6280217580317,1463.5043747596096,1877.5010243912445,-84.22121323616402,1241.4837457010926,-9000.0,3000
302,-8909.068511380976,-3000.0,-447.33371075829706,1377.5274937634124,1817.06694562269,-95.12525730678558,822.0287895804126,-9000.0,3000
303,-8847.345899006092,-3000.0,-432.5462011690878,1447.9418252341081,1878.7849451034126,-79.79558056616172,1320.6064490015367,-9000.0,3000
304,-8863.037458401543,-3000.0,-449.39205404122345,1413.4874631043356,1876.543468134262,-95.10758328502888,1294.3993879914362,-9000.0,3000
305,-8842.980516350259,-3000.0,-443.1173030091326,1455.2798492145187,1909.7094610567635,-91.65074894884171,1298.7055360339682,-9000.0,3000
306,-8883.163275373014,-3000.0,-429.7598601124599,1403.895209564418,1848.7087246646865,-100.985082146112,989.0531010713354,-9000.0,3000
307,-8895.916714652452,-3000.0,-461.6341833161393,1385.6507687413562,1842.8502436342808,-92.81849092181416,986.3419093090222,-9000.0,3000
308,-8876.73217208153,-3000.0,-450.00451866870725,1399.0625090464225,1862.2694811261738,-102.05009335871887,1175.0848818679472,-9000.0,3000
309,-8817.21942527272,-3000.0,-371.72450687584336,1499.1259741335707,1905.1770158779398,-80.81988174060801,1260.8745389753403,-9000.0,3000
310,-8852.848652604172,-3000.0,-430.5922748665911,1442.199491570543,1879.849673473366,-86.8174558172693,1237.6687867003964,-9000.0,3000
311,-8850.846353767725,-3000.0,-410.88695754026315,1430.4914288353934,1882.6838079143715,-108.4483380422491,1268.9858605242,-9000.0,3000
