index,reward,los_yaw_reward,los_pitch_reward,range_reward,range_response_reward,body_rate_reward,action_smooth_reward,terminal_event_reward,steps
199,-10120.599107883796,3000.0,-2952.3429402035163,2852.173957153482,-2134.1518509686953,-1885.5611651737959,446.3262224939094,-10854,3000
200,-11475.151100052419,3000.0,-2952.2561492119153,2948.9818230379933,-2284.493894166738,-1236.3280828536235,220.97211630965228,-12252,3000
201,-9628.477518500235,3000.0,-2952.2507815089425,2978.9846153846106,-2360.4905643806746,-1901.109538781724,332.07343737637063,-10386,3000
202,-9940.036046720636,3000.0,-2952.2124269375377,2976.2769230769177,-2671.8953656227886,-1919.1538309642983,467.1593729781476,-10680,3000
203,-11164.04086879375,3000.0,-2952.3380193987196,2106.028679076023,-1750.6370352542187,-1442.2644945730885,475.34584679068564,-11700,3000
204,-10728.125424281794,3000.0,-2952.3271981825637,2727.8923718792093,-2008.476740784952,-2298.1275157756604,106.37148396875614,-11406,3000
205,-11513.940780030014,3000.0,-2952.428852000217,2208.298824064414,-1796.0818985817677,-2247.425672381848,492.13843765851925,-12048,3000
206,-11842.560789620105,3000.0,-2952.3127014255556,2398.3375298867727,-1838.6230206770322,-2304.0811577469667,459.5947227787026,-12432,3000
207,-11732.030461468206,3000.0,-2952.2287925082387,2450.641919574224,-2096.1944095953545,-2137.0136329729276,486.47766925151376,-12330,3000
208,-8759.865679805924,3000.0,-2952.154887741211,2981.753846153842,-2423.0315133546774,-2533.258871415713,168.74493254758812,-9486,3000
209,-11166.056848531283,3000.0,-2952.2227863886324,2273.1617943516508,-1880.0286328996585,-2183.7838279545235,469.78698492990816,-11718,3000
210,-11778.051550294429,3000.0,-2952.298412828049,2322.029432789893,-1764.0243670533343,-2273.5798228860217,420.9587996834932,-12348,3000
211,-9757.598353196712,3000.0,-2952.0970802655384,2935.64134035665,-2482.6228311098075,-2226.8869373049756,385.0164951702684,-10482,3000
212,-7698.904383154702,3000.0,-2952.1452297617057,2784.236961724652,-2633.0688590912173,-2605.5268559938186,451.5734223438976,-8352,3000
213,-10340.16971215784,3000.0,-2952.1535422770557,2984.061538461535,-2256.484360909161,-2069.5359515411074,389.5111869212341,-11100,3000
214,-9421.651052201922,3000.0,-2952.32891685799,2979.9999999999955,-2241.762277881494,-1672.0818085039753,-55.83931580168371,-10188,3000
215,-8607.504403920213,3000.0,-2951.933203808453,2987.599999999997,-2355.3678187322244,-1657.6471493025647,335.5087737536145,-9378,3000
216,-8560.090675065061,3000.0,-2952.416372367073,2679.4391932238213,-2105.856677660251,-1837.2899999720883,55.251358385942126,-9234,3000
217,-7342.978513922045,3000.0,-2952.441232000339,2986.153846153843,-2203.3206031063974,-2446.4213278603042,214.47706997180106,-8088,3000
218,-11467.47932360165,3000.0,-2952.451741961129,1830.8252879617382,-1490.088329058439,-2264.957679967506,472.2375527494013,-11898,3000
219,-6814.659625748629,3000.0,-2952.347458128518,2987.9076923076896,-2144.759487166055,-2534.387684330801,201.1087818005969,-7560,3000
220,-9980.223878497138,3000.0,-2952.0603447694075,2988.461538461536,-2247.8845838759053,-1981.0696637824626,412.1798987531514,-10746,3000
221,-9080.284689033664,3000.0,-2952.277899510299,2977.0461538461486,-2053.4249157049385,-2201.3201607431556,452.38856926453866,-9846,3000
222,-8888.947057361993,3000.0,-2952.2030224980967,2989.7230769230746,-2222.4152362283085,-1960.9974876843557,241.56686993177647,-9654,3000
223,-7487.376718143165,3000.0,-2952.3867051358293,2989.630769230767,-2213.497692420654,-2309.7008760725025,195.1538518598891,-8238,3000
224,-9279.302925686905,3000.0,-2952.428562943152,2893.308314711447,-2554.1951987601074,-2180.866975084006,505.09736080745756,-9990,3000
225,-11020.410013375309,3000.0,-2952.1028058741595,2981.1384615384572,-2460.1922983048084,-1764.6940770474291,324.8938495552984,-11778,3000
226,-10499.277364834965,3000.0,-2952.2169376134793,2980.61538461538,-2369.5927325061143,-1351.2686157913336,393.07194677613325,-11280,3000
227,-9727.547669304338,3000.0,-2952.1813061318344,2975.7532838994753,-2459.7188285382563,-2538.3768975084936,301.3752127795208,-10452,3000
228,-7391.391797413247,3000.0,-2952.1210804961033,2964.2627510535426,-2667.3468231771,-1477.5442504321431,593.2722889326683,-8148,3000
229,-10929.304762481377,3000.0,-2952.2519471870723,2978.7384615384567,-2385.8575396279457,-1415.0375745594347,398.6253032349389,-11706,3000
230,-14440.604672612682,3000.0,-2950.391165310639,3000.0,-2493.6029752352506,-1902.7166801944734,362.26730865626524,-15198,3000
231,-6710.523761237565,3000.0,-2952.025538953397,2989.4769230769207,-2683.540032122445,-2359.5179939295904,344.2458065217977,-7434,3000
232,-6624.735484069108,3000.0,-2952.4333338228644,2912.609378987447,-2713.1576300238858,-2612.4514899389937,464.7847908866278,-7314,3000
233,-6253.55115129283,3000.0,-2952.5241165210086,1884.5127205212264,-2354.5125488968442,-2624.7114151115748,523.5852002560978,-6636,3000
234,-9796.889807416594,3000.0,-2952.3276521054845,2978.925694098267,-2588.88418113899,-1655.1789076464447,506.9514284700791,-10554,3000
235,-7389.727810991466,3000.0,-2952.388736535584,1905.0995114966722,-2165.4333158331383,-2585.464744195777,637.4665843959663,-7794,3000
236,-16300.198694181021,3000.0,-2950.1740258373643,3000.0,-2561.3071941686985,-1248.3547302780491,173.4807507894003,-17076,3000
237,-14369.500658135974,3000.0,-2950.9460877764714,3000.0,-2344.7097978069883,-2125.2433001550407,324.7204989293421,-15126,3000
238,-8185.671364157297,3000.0,-2952.4172371546942,2437.171773845303,-2479.37043645647,-2627.8652695629416,754.2010021572157,-8742,3000
239,-9430.502522098643,3000.0,-2952.1145409694323,2980.707692307688,-2353.6997700059896,-2415.2281920426312,408.9392716204452,-10170,3000
240,-7281.812181756473,3000.0,-2952.445861796035,2976.0731398891394,-2693.8433470187183,-1332.0723107340905,577.0290304250943,-8046,3000
241,-11637.596646840952,3000.0,-2952.089882416499,2994.430769230768,-2339.7994475286346,-2054.034373201699,370.18065622532015,-12396,3000
242,-7557.267160104117,3000.0,-2952.4038046759806,2945.7323324432864,-2702.8559161070834,-2389.608826796229,531.1710973950787,-8268,3000
243,-9488.063953935547,3000.0,-2952.090935310896,2982.7237919466324,-2534.6554614036195,-1678.7003387976372,468.04383037469233,-10248,3000
244,-16187.574573336484,3000.0,-2950.0100987836445,3000.0,-2408.3832140175796,-1079.4191135183653,205.42078756674624,-16980,3000
245,-6551.025482271361,3000.0,-2952.5081559763676,2060.6100998443676,-2362.6415523495893,-2635.002670115181,577.0252574331682,-6990,3000
246,-6907.230828044591,3000.0,-2952.514297682959,1580.2638648328773,-2398.713151488201,-2579.4673430229527,649.5396144405943,-7194,3000
247,-16960.46896401301,3000.0,-2950.4778021548,3000.0,-2453.83931242183,-1194.28060670591,34.2757853799468,-17742,3000
248,-7978.54039544937,3000.0,-2952.5165909267407,2067.6338185890895,-2263.728789756273,-2610.8366939477346,743.9641419699374,-8430,3000
249,-10474.481677108344,3000.0,-2952.3349413794776,2975.4769230769175,-2542.696490945753,-2085.4666040658303,404.66719415381607,-11214,3000
250,-8081.777161031737,3000.0,-2952.145198099765,1922.711716151006,-2270.222535406035,-2664.931534011917,722.6082827494613,-8484,3000
251,-17165.480247026426,3000.0,-2950.6888312815454,3000.0,-2489.5212964518705,-1174.3391019626765,54.25104405679181,-17946,3000
252,-9557.390086722624,3000.0,-2952.567998077195,2588.273606669173,-2031.0306174134057,-1304.463427725114,461.22458823047623,-10236,3000
253,-8150.96403187371,3000.0,-2952.213093467061,2948.892307692296,-2794.998595899485,-2583.160948626579,856.2487508129938,-8856,3000
254,-6714.355115953847,3000.0,-2952.2880808896293,2989.538461538459,-2212.0860435605528,-1523.0296292170897,368.55549403383765,-7500,3000
255,-7188.684149381182,3000.0,-2952.4820131867955,2683.403398927058,-2188.058793608711,-2605.1173169661015,445.4616935977374,-7836,3000
256,-10934.121127166332,3000.0,-2952.332107032839,1991.1059902775887,-1721.2623490175042,-1915.6945730721066,568.737740389716,-11418,3000
257,-11704.47783890951,3000.0,-2952.2653776350535,2753.564150999244,-2253.128862683173,-1983.6458151138806,482.00596743884086,-12396,3000
258,-10959.287446064869,3000.0,-2952.3993240274426,2503.1641391258277,-2152.2175741798633,-1639.9876498061662,560.0188299290237,-11592,3000
259,-8519.077611825289,3000.0,-2951.977840126997,2826.182609533961,-2679.719984446736,-1538.9027021587751,575.8084939601381,-9228,3000
260,-10022.281444622482,3000.0,-2952.3527711505103,1973.5954670580054,-1894.4112090262681,-1863.87686079406,657.0322690793196,-10494,3000
261,-12026.002369703749,3000.0,-2952.3107467570703,2984.215384615381,-2397.843393413949,-1268.1742382575496,419.2860713161528,-12810,3000
262,-11461.27675314234,3000.0,-2952.2031227716684,2625.866809005612,-2307.2537048935187,-2129.9552984777047,439.2149146898629,-12102,3000
263,-11032.47130248569,3000.0,-2952.4715035529944,2551.169514808076,-2458.1606101815373,-2184.4447348473536,540.637904151569,-11640,3000
264,-8210.462027910817,3000.0,-2952.5497438119933,2408.979123374568,-2352.358295864045,-1756.83609217153,544.7756786112365,-8796,3000
265,-8106.440414111054,3000.0,-2952.00536679676,2807.760936919149,-2708.1438752751824,-1365.0834403410472,540.4885850739605,-8814,3000
266,-7223.739180720422,3000.0,-2951.3090110728035,2990.8923076923056,-2747.467020434758,-2574.8281124342006,471.76554117514706,-7938,3000
267,-10282.248389320368,3000.0,-2952.3394976325762,2463.709400320599,-2308.644101984992,-2250.1135841556543,431.8216620167776,-10866,3000
268,-10067.837688721924,3000.0,-2952.3925398317756,2100.649528531073,-1638.226395121611,-1494.237991371446,539.1589503984565,-10608,3000
269,-9727.749563759651,3000.0,-2952.3049120623955,2077.2935660620888,-1470.3647281911922,-2045.9234527559759,815.6445770035405,-10254,3000
270,-10966.52672109572,3000.0,-2951.7511429348037,2997.415384615384,-2792.015987435363,-2433.573984643956,586.2319995373925,-11688,3000
271,-7529.580452385279,3000.0,-2951.7414722021745,2978.0307692307642,-2518.913728437532,-1589.2669809423273,435.6237980135219,-8292,3000
272,-10394.714535977222,3000.0,-2952.41462343627,1947.5531659503786,-1586.212335039916,-1823.1179555938263,646.9295606336269,-10878,3000
273,-9819.532810143095,3000.0,-2952.438992696388,2140.3982589935035,-1655.0987370236214,-2045.6961305715874,572.6995230964535,-10350,3000
274,-9438.380642354225,3000.0,-2952.2996631026863,2970.0304789449524,-2405.3968435008555,-2552.3807911661747,318.22686192085973,-10164,3000
275,-11684.113349797639,3000.0,-2952.0240871360083,2987.199999999997,-2528.3497559678144,-1994.5351561912878,405.63735577876867,-12432,3000
276,-9455.121590629566,3000.0,-2952.3657216811207,2107.5410595808353,-1830.078202973657,-1861.8356401560384,575.0212792626083,-9972,3000
277,-10765.628602281262,3000.0,-2952.423106233355,2539.376645603395,-2447.986850173222,-2220.587337723783,612.4484649707124,-11370,3000
278,-8337.316538086245,3000.0,-2952.5347936340336,2338.6639182256217,-2215.4584505536427,-1460.356657344292,623.1955542494451,-8922,3000
279,-10766.310963379687,3000.0,-2952.4762784981463,2342.297714858036,-2330.950955722805,-1763.0658191126515,666.2931538477778,-11334,3000
280,-9447.184141127173,3000.0,-2952.2181866095693,2123.2507046429637,-1940.896425667365,-1944.5189979613606,615.9998626959296,-9960,3000
281,-12102.988356486241,3000.0,-2951.6860276207326,2993.53846153846,-2162.1559396152393,-2394.596434368643,356.6038988693732,-12858,3000
282,-7137.782969538477,3000.0,-2952.3242649845747,2952.6378200095733,-2233.5986415791153,-2527.8380663583525,462.306591320791,-7872,3000
283,-9870.342000835335,3000.0,-2952.4455069668147,2334.179324220906,-2061.258792644886,-1883.7667427764522,626.4687302617681,-10446,3000
284,-8080.465081956761,3000.0,-2952.259431846414,2957.784615384606,-2872.0626906768907,-2600.4362900141305,905.4037529582207,-8784,3000
285,-7934.526533182676,3000.0,-2952.5916057594122,2945.7135083484222,-2222.6363438000108,-2438.8540567842824,429.3401231110203,-8670,3000
286,-9958.09966848566,3000.0,-2952.3001964771197,2418.382624305848,-2365.5309698118817,-2266.3013232904455,466.8934371804676,-10524,3000
287,-12200.095254601116,3000.0,-2951.1864183510743,2993.0461538461523,-2599.82394033634,-2381.192522688771,387.3384168136554,-12930,3000
288,-9517.43129314746,3000.0,-2952.1627725242115,2974.738461538456,-2296.280759234024,-2487.572369684987,631.2112959486154,-10260,3000
289,-8527.535920864242,3000.0,-2952.304222678202,2716.1972911895937,-1661.4295131042666,-1843.9755498120217,673.1542867490537,-9252,3000
290,-9296.562890361267,3000.0,-2952.2591110261146,2476.1149880517387,-2161.516588446988,-2099.0635663210523,472.8379574646208,-9900,3000
291,-13944.990369747164,3000.0,-2947.6906799354574,3000.0,-2577.3976074264747,-1186.5779369792485,-81.11891328644356,-14718,3000
292,-9811.0546530719,3000.0,-2952.1561906248,2187.217603611218,-2054.5254498229856,-1904.1640639068974,558.1893295693502,-10338,3000
293,-15232.593797155023,3000.0,-2951.387828130263,2999.8153846153846,-2518.576857271975,-1311.0464552691622,-126.70727005744615,-16002,3000
294,-9160.449371346533,3000.0,-2952.3665838894335,2593.3785682045564,-2141.4838871127913,-1955.668832173691,557.1289777314119,-9810,3000
295,-10445.317675707875,3000.0,-2952.2679870107772,2617.5516751995956,-1970.5698082055517,-2136.724645179041,574.7357386556732,-11106,3000
296,-10874.404077783085,3000.0,-2952.300553866146,2272.219007424271,-2366.2584384379616,-1414.4505885285269,588.7772273194801,-11430,3000
297,-10410.610460473701,3000.0,-2951.1251926074387,2983.692307692304,-2652.091605263543,-1759.281733697079,423.2414272797138,-11160,3000
298,-11458.68552782396,3000.0,-2952.336756519308,2703.798396080044,-2304.659405955008,-1250.2555941135802,556.8269597839114,-12162,3000
299,-10194.720600139975,3000.0,-2951.197687076095,2992.4615384615367,-2175.8946053000195,-2275.393606927855,482.2194206037601,-10956,3000
300,-12915.876988867307,3000.0,-2952.121704382054,2884.891696217944,-1970.839048681493,-2267.904146231877,830.1562190604304,-13662,3000
301,-9305.20961197925,3000.0,-2952.392014799524,2426.3180838851463,-2161.3363713938816,-1982.4274310887154,605.5661834469267,-9900,3000
302,-8557.289884222371,3000.0,-2952.537941161859,2525.561732146004,-2363.6379465702776,-1403.3928897734822,464.82503698533577,-9192,3000
303,-8844.969496556107,3000.0,-2952.0982541986305,2383.813858139679,-2583.1934176448394,-2246.4319400323493,586.5196043708704,-9390,3000
304,-10686.842126387926,3000.0,-2952.078792817991,2981.6615384615343,-2171.665145721008,-1727.4384961263563,454.44223427245544,-11466,3000
305,-10757.27608979515,3000.0,-2952.2979014908815,2639.797807798389,-2532.9865244423654,-2069.573758895597,574.3039090867599,-11394,3000
306,-9095.124384204819,3000.0,-2952.45541488248,2979.446153846149,-2417.0079578497734,-2547.6947052951477,558.3422400727237,-9828,3000
307,-8176.395963271623,3000.0,-2952.5523793346965,2894.668660571823,-2477.6015271164983,-2508.260194003867,555.6663079228148,-8880,3000
308,-7615.278799332157,3000.0,-2952.3981407247347,2741.515719449928,-2573.63338345324,-1341.7953479567523,514.669749814161,-8310,3000
309,-9967.260193893655,3000.0,-2952.2188600795057,2154.608648094374,-1878.6679593558706,-1894.3143718246376,523.3866477876024,-10494,3000
310,-11023.014427628885,3000.0,-2952.161954981954,2976.3468877160312,-2145.8803529086176,-1530.9189285339758,361.7986961458431,-11808,3000
311,-7943.523624651408,3000.0,-2952.5234257121374,2698.79709069742,-2471.2567309973674,-1700.5894001043812,498.38913949945027,-8616,3000
312,-11439.43429063854,3000.0,-2952.3867741993504,2951.9003423324316,-2212.856700374669,-1714.689640338362,604.017902590683,-12210,3000
313,-9695.373225379133,3000.0,-2952.236753983622,2453.537126481987,-2169.6915765894205,-1886.153986308647,591.9156247902465,-10302,3000
314,-7656.761737749335,3000.0,-2952.3792178834315,2973.107660119902,-2619.1636927030486,-1677.058728623536,641.8667311141476,-8412,3000
315,-9683.217440181565,3000.0,-2952.259171560182,2268.089147484997,-2100.1433877207937,-1998.779606637093,583.8379333526127,-10230,3000
316,-9619.885277513913,3000.0,-2951.9999347690355,2561.4906318634953,-2232.87607098519,-1806.880697299267,566.2746527075132,-10260,3000
317,-9435.540677787878,3000.0,-2952.5252487867783,2455.634816406935,-2266.9956212330694,-1491.9256741324416,458.05125503243653,-10050,3000
318,-7958.778002310194,3000.0,-2952.286688979257,2979.323076923072,-2370.8233319677656,-2547.1760240220024,535.339792621829,-8694,3000
319,-9473.104567286517,3000.0,-2952.406755298561,2121.7005602241097,-1881.703619024071,-1671.6718592721613,424.5255111749957,-9996,3000
320,-9043.746135607542,3000.0,-2952.40608254777,2548.4320932436412,-2446.179169400564,-1856.0992318850326,627.0131723738393,-9666,3000
321,-5516.822875972437,3000.0,-2952.4213949000464,2624.573683890373,-2642.996043046939,-2673.685104851759,980.7778536128717,-6126,3000
322,-9284.11526460705,3000.0,-2952.40180582492,2673.716739907729,-2530.0428457491457,-2108.674003308758,560.6743944859658,-9930,3000
323,-10163.929186411937,3000.0,-2952.3804246577492,2965.428869140605,-2410.41019245969,-2510.783685919824,347.5635797742478,-10890,3000
324,-10035.625122942869,3000.0,-2952.378211019716,2299.209615812777,-1826.3248699403464,-1220.3935699995684,489.20309643351055,-10638,3000
325,-9045.601817083496,3000.0,-2952.330296222057,2591.753965431506,-2405.0679950072,-1853.299439669902,610.9334275343385,-9684,3000
326,-9530.234309291316,3000.0,-2952.2459111161575,2394.293121500528,-2503.8734660264786,-1226.420874818427,479.99158333351875,-10122,3000
327,-9990.88112539041,3000.0,-2952.375422353563,2590.979911997762,-2596.4502215200628,-1452.1525314415205,531.9274092700795,-10632,3000
328,-9425.588146363967,3000.0,-2952.2167996264984,2685.1788816525755,-2489.6226442663014,-1719.602805752989,501.27282401176694,-10092,3000
329,-9591.869540366284,3000.0,-2952.2308224561248,2712.389218746489,-2514.7761611113333,-1741.9879375726377,572.2928543201945,-10266,3000
